/usr/bin|1.8|1631648582|
/home/tim/Programming/rust/rasdf/asdf.dat|4.7|1631652985|
/home/tim/Programming/rust/rasdf|12.2|1631652985|
/etc/alsa|2.106|12345678|+
/usr/games|1.8|1631648709|
/home/tim/.config/rasdf/rasdf.dat|1|1632145015|
